station_id,stationame,month_beginning,avg_weekday_rides,avg_saturday_rides,avg_sunday-holiday_rides,monthtotal,route
40230,Cumberland,10/1/2024,"2,408.60","1,543.50","1,404","67,187",Blue
40750,Harlem-O'Hare,10/1/2024,"1,718",893,697.8,"45,878",Blue
41280,Jefferson Park,10/1/2024,"4,884.70","3,158","2,458.50","134,813",Blue
41330,Montrose-O'Hare,10/1/2024,"1,824.30","1,080.30",844.3,"49,656",Blue
40550,Irving Park-O'Hare,10/1/2024,"2,881.30","1,877.30","1,514.80","79,837",Blue
41240,Addison-O'Hare,10/1/2024,"1,979.40","1,103.80",854.8,"53,361",Blue
40060,Belmont-O'Hare,10/1/2024,"3,673.30","2,462.50","1,794","101,513",Blue
41020,Logan Square,10/1/2024,"4,517.80","3,312.80","2,807","128,388",Blue
40570,California/Milwaukee,10/1/2024,"3,480.20","2,660.80","2,064","98,943",Blue
40670,Western/Milwaukee,10/1/2024,"3,608.70","2,482","2,043.80","101,104",Blue
40590,Damen/Milwaukee,10/1/2024,"4,114.90","3,825.50","3,005","121,964",Blue
40320,Division/Milwaukee,10/1/2024,"4,121.40","2,977.30","2,393.50","116,275",Blue
41410,Chicago/Milwaukee,10/1/2024,"2,747.80","1,887.30","1,553","76,961",Blue
40490,Grand/Milwaukee,10/1/2024,"2,307.40","1,743.50","1,602.80","66,456",Blue
40370,Washington/Dearborn,10/1/2024,"7,944","5,631","4,830","224,555",Blue
40790,Monroe/Dearborn,10/1/2024,"4,208.70","1,715","1,953.50","111,473",Blue
40070,Jackson/Dearborn,10/1/2024,"4,334.70","2,539.30","3,300.50","123,057",Blue
41340,LaSalle,10/1/2024,"2,054.60","1,098.50","1,120.50","56,132",Blue
40430,Clinton-Forest Park,10/1/2024,"2,142","1,015.80","1,085.50","57,672",Blue
40350,UIC-Halsted,10/1/2024,"5,219.50","2,105.50","2,840.80","139,834",Blue
40470,Racine,10/1/2024,861.4,329.5,424,"22,827",Blue
40810,Medical Center,10/1/2024,"1,546.60",864.3,749,"42,025",Blue
40220,Western-Forest Park,10/1/2024,652.2,508,392.5,"18,602",Blue
40250,Kedzie-Homan-Forest Park,10/1/2024,918.9,652.3,476.3,"25,649",Blue
40920,Pulaski-Forest Park,10/1/2024,698.4,492,417,"19,700",Blue
40970,Cicero-Forest Park,10/1/2024,613.3,370.3,298.5,"16,781",Blue
40010,Austin-Forest Park,10/1/2024,723,373.5,306.8,"19,351",Blue
40180,Oak Park-Forest Park,10/1/2024,647.4,262.3,206.3,"16,764",Blue
40980,Harlem-Forest Park,10/1/2024,417.7,274.5,191.5,"11,472",Blue
40390,Forest Park,10/1/2024,"1,282.60",735.5,601,"34,846",Blue
41030,Polk,10/1/2024,"2,685.80",821.5,774.5,"68,158",Pink
40830,18th,10/1/2024,"1,452.30","1,395.50","1,380.30","44,505",Pink
40210,Damen-Cermak,10/1/2024,"1,278.30",883.5,701.3,"35,741",Pink
40740,Western-Cermak,10/1/2024,934.1,695.3,493,"26,237",Pink
40440,California-Cermak,10/1/2024,"1,116.30",767.5,556.8,"30,972",Pink
41040,Kedzie-Cermak,10/1/2024,880.2,656.8,514.3,"24,928",Pink
40780,Central Park,10/1/2024,845.4,580,448.5,"23,559",Pink
40150,Pulaski-Cermak,10/1/2024,834.3,561.5,421.8,"23,121",Pink
40600,Kostner,10/1/2024,315.5,200,149.3,"8,654",Pink
40420,Cicero-Cermak,10/1/2024,941.2,799.3,565,"27,105",Pink
40580,54th/Cermak,10/1/2024,"1,780","1,123.30",801.8,"48,641",Pink
40020,Harlem-Lake,10/1/2024,"2,196.60","1,564.80","1,257.80","61,811",Green
41350,Oak Park-Lake,10/1/2024,863.9,574.8,456.3,"23,994",Green
40610,Ridgeland,10/1/2024,778.3,363,281,"20,476",Green
41260,Austin-Lake,10/1/2024,"1,036.30",626.5,515,"28,401",Green
40280,Central-Lake,10/1/2024,"1,322.30",901.3,730.5,"36,941",Green
40700,Laramie,10/1/2024,725.7,440.3,343,"19,823",Green
40480,Cicero-Lake,10/1/2024,786.8,560.8,456.8,"22,166",Green
40030,Pulaski-Lake,10/1/2024,959.1,694.3,562.5,"27,086",Green
41670,Conservatory,10/1/2024,562.3,527.3,418.8,"16,717",Green
41070,Kedzie-Lake,10/1/2024,803.7,521,378.3,"22,082",Green
41360,California-Lake,10/1/2024,817.5,458.5,371.3,"22,121",Green
41710,Damen-Lake,10/1/2024,914.7,"1,060.80",622.5,"27,771",Green
40170,Ashland-Lake,10/1/2024,"1,915.50","1,376.50","1,152.30","54,171","Green, Pink"
41510,Morgan-Lake,10/1/2024,"3,783.60","3,731","3,198","114,739",Green
41160,Clinton-Lake,10/1/2024,"2,881.10","1,522.50","1,450.30","78,156","Green, Pink"
41690,Cermak-McCormick Place,10/1/2024,"1,823.60","2,632","2,588.50","62,824",Green
41120,35-Bronzeville-IIT,10/1/2024,"1,203.90",808.5,"1,006.30","34,948",Green
40300,Indiana,10/1/2024,444.4,287.3,252,"12,379",Green
41270,43rd,10/1/2024,587.3,382.8,306.5,"16,264",Green
41080,47th-South Elevated,10/1/2024,629.5,449,357,"17,702",Green
40130,51st,10/1/2024,596.3,458.5,372.5,"17,039",Green
40510,Garfield-South Elevated,10/1/2024,765.9,679.5,485.5,"22,275",Green
41140,King Drive,10/1/2024,292.5,216.5,157,"8,222",Green
40720,East 63rd-Cottage Grove,10/1/2024,659,486.5,380,"18,623",Green
40940,Halsted/63rd,10/1/2024,359.5,232.3,169.5,"9,875",Green
40290,Ashland/63rd,10/1/2024,634.7,440.3,381.3,"17,885",Green
41290,Kimball,10/1/2024,"2,849.70","1,722","1,643","79,004",Brown
41180,Kedzie-Brown,10/1/2024,"1,357.60",895.8,866.3,"38,273",Brown
40870,Francisco,10/1/2024,972,556.8,511.5,"26,630",Brown
41010,Rockwell,10/1/2024,"1,236.30",666,568.8,"33,375",Brown
41480,Western-Brown,10/1/2024,"1,641.60","2,113.30","1,718","53,081",Brown
40090,Damen-Brown,10/1/2024,"1,890.50","1,024.50",921.8,"51,267",Brown
41500,Montrose-Brown,10/1/2024,"1,499.30",987.8,843.5,"41,810",Brown
41460,Irving Park-Brown,10/1/2024,"1,778.10","1,833.50",954.8,"52,050",Brown
41440,Addison-Brown,10/1/2024,"1,363.50",846,668,"37,417",Brown
41310,Paulina,10/1/2024,"1,834.90","1,364",954,"51,474",Brown
40360,Southport,10/1/2024,"2,272.30","1,982","1,434.80","65,931",Brown
41210,Wellington,10/1/2024,"2,075.60","1,219.30",972.8,"56,507",Brown
40530,Diversey,10/1/2024,"3,497.70","2,295","1,964.30","97,484",Brown
40660,Armitage,10/1/2024,"3,040.30","2,243.80","1,509.80","84,942",Brown
40800,Sedgwick,10/1/2024,"2,807.70","2,142.50","2,353","82,558",Brown
40710,Chicago/Franklin,10/1/2024,"4,348.80","2,894.50","2,497","121,589",Brown
40460,Merchandise Mart,10/1/2024,"4,460.20","1,916.30","1,702.50","117,060","Brown, Purple"
40930,Midway Airport,10/1/2024,"5,706.70","3,443","2,795.50","156,209",Orange
40960,Pulaski-Orange,10/1/2024,"3,603.20","1,823.80","1,359.30","95,605",Orange
41150,Kedzie-Midway,10/1/2024,"2,474.80","1,443.80","1,022.50","66,786",Orange
40310,Western-Orange,10/1/2024,"2,676","1,565","1,103.50","72,221",Orange
40120,35th/Archer,10/1/2024,"1,962.80","1,173.80",841.3,"53,204",Orange
41060,Ashland-Orange,10/1/2024,"1,240",803,660.8,"34,374",Orange
41130,Halsted-Orange,10/1/2024,"1,990.20","1,041.80","1,067.30","54,211",Orange
40730,Washington/Wells,10/1/2024,"5,139.30","1,198.30","1,281.80","128,123",Orange
40040,Quincy/Wells,10/1/2024,"5,389.20","2,097.30","1,776","139,445",Orange
40160,LaSalle/Van Buren,10/1/2024,"1,897.60",661,490.3,"48,249",Orange
40850,Library,10/1/2024,"2,698","1,946","2,137.50","78,389","Orange, Brown, Pink, Purple"
40680,Adams/Wabash,10/1/2024,"5,198.40","3,364.50","4,580.30","151,342",Orange
41700,Washington/Wabash,10/1/2024,"6,309.70","5,429.80","4,625.50","185,343","Orange, Brown, Purple, Pink"
40260,State/Lake,10/1/2024,"8,779.30","8,505","6,418.30","261,618",Orange
40380,Clark/Lake,10/1/2024,"11,250.40","7,149.30","6,869.80","314,835","Orange, Blue, Brown, Green, Purple, Pink"
40900,Howard,11/1/2024,"3,217.40","2,535.40","2,127.20","87,661","Red, Purple, Yellow"
41190,Jarvis,11/1/2024,"1,047.40",879,635.6,"28,520",Red
40100,Morse,11/1/2024,"2,572.80","2,064.40","1,583.20","69,694",Red
41300,Loyola,11/1/2024,"3,646.60","3,141.60","2,096.80","99,124",Red
40760,Granville,11/1/2024,"2,511.20","2,262.20","1,530.60","69,187",Red
40880,Thorndale,11/1/2024,"1,905.40","1,454.40","1,098.40","50,871",Red
41380,Bryn Mawr,11/1/2024,"1,639.30","1,265.20",939.4,"43,809",Red
40340,Berwyn,11/1/2024,0,0,0,0,Red
41200,Argyle,11/1/2024,"2,823.40","2,433.40","1,846","77,865",Red
40770,Lawrence,11/1/2024,0,0,0,0,Red
40540,Wilson,11/1/2024,"5,551.60","4,203.80","3,002.80","147,064","Red, Purple"
40080,Sheridan,11/1/2024,"2,522","1,996.60","1,430.60","67,576",Red
41420,Addison-North Main,11/1/2024,"3,791.80","6,071.20","2,907.40","120,728",Red
41320,Belmont-North Main,11/1/2024,"6,516.10","6,219.60","4,245.40","182,647","Red, Purple, Brown"
41220,Fullerton,11/1/2024,"7,406.30","5,574.60","3,845.20","195,224","Red, Purple, Brown"
40650,North/Clybourn,11/1/2024,"3,026.90","3,080.60","2,129.60","86,589",Red
40630,Clark/Division,11/1/2024,"4,657.90","4,560.60","3,086.80","131,395",Red
41450,Chicago/State,11/1/2024,"7,481.90","7,361.40","4,529.20","209,091",Red
40330,Grand/State,11/1/2024,"5,420.90","7,867.80","5,085.60","173,185",Red
41660,Lake/State,11/1/2024,"10,092.30","9,385.40","6,204.40","279,794",Red
41090,Monroe/State,11/1/2024,"3,769.70","2,616","1,967.80","98,313",Red
40560,Jackson/State,11/1/2024,"3,627","2,179.60","1,669.60","91,786",Red
41490,Harrison,11/1/2024,"2,184.50","2,171.60","1,729.20","63,193",Red
41400,Roosevelt,11/1/2024,"6,652.50","5,719.80","6,483.40","194,065","Red, Orange, Green"
41000,Cermak-Chinatown,11/1/2024,"2,672.90","3,871.60","3,161","88,620",Red
40190,Sox-35th-Dan Ryan,11/1/2024,"1,900","1,257.80","1,004.80","49,313",Red
41230,47th-Dan Ryan,11/1/2024,"1,351.50","1,050.40",798.6,"36,275",Red
41170,Garfield-Dan Ryan,11/1/2024,"1,695.70","1,325",928,"45,178",Red
40910,63rd-Dan Ryan,11/1/2024,"1,321.30",964.8,837.2,"35,435",Red
40990,69th,11/1/2024,"2,116.40","1,666","1,254.40","56,930",Red
40240,79th,11/1/2024,"3,046.70","2,252.60","1,892.40","81,658",Red
41430,87th,11/1/2024,"1,738.50","1,282.40","1,041.60","46,389",Red
40450,95th/Dan Ryan,11/1/2024,"4,516","3,048.20","2,418.20","117,652",Red
41050,Linden,11/1/2024,448.7,341.4,164.6,"11,504",Purple
41250,Central-Evanston,11/1/2024,426.7,247,156,"10,549",Purple
40400,Noyes,11/1/2024,552.5,465,217,"14,460",Purple
40520,Foster,11/1/2024,408.2,463.2,212.2,"11,540",Purple
40050,Davis,11/1/2024,"1,750.70","1,446.60",815.4,"46,323",Purple
40690,Dempster,11/1/2024,421.5,405.8,248,"11,698",Purple
40270,Main,11/1/2024,639,497.8,297.4,"16,756",Purple
40840,South Boulevard,11/1/2024,380.9,234.6,140.2,"9,492",Purple
40140,Dempster-Skokie,11/1/2024,772.5,479,289.2,"19,290",Yellow
41680,Oakton-Skokie,11/1/2024,500.1,189.8,146.4,"11,683",Yellow
40890,O'Hare Airport,11/1/2024,"8,858","8,522.60","7,661.80","258,081",Blue
40820,Rosemont,11/1/2024,"3,833.50","2,805.60","2,105","101,223",Blue
40230,Cumberland,11/1/2024,"2,109.80","1,237.80",940.2,"53,085",Blue
40750,Harlem-O'Hare,11/1/2024,"1,559.60",838.2,602.4,"38,394",Blue
41280,Jefferson Park,11/1/2024,"4,555.80","2,915.80","2,244.40","116,917",Blue
41330,Montrose-O'Hare,11/1/2024,"1,676","1,011",753.6,"42,343",Blue
40550,Irving Park-O'Hare,11/1/2024,"2,640","1,710.40","1,320.60","67,955",Blue
41240,Addison-O'Hare,11/1/2024,"1,808.20","1,040.20",761.6,"45,173",Blue
40060,Belmont-O'Hare,11/1/2024,"3,432.10","2,294","1,672.20","88,473",Blue
41020,Logan Square,11/1/2024,"4,159.70","2,999.20","2,054","108,459",Blue
40570,California/Milwaukee,11/1/2024,"3,183.30","2,397.60","1,652.20","83,915",Blue
40670,Western/Milwaukee,11/1/2024,"3,241.90","2,182.40","1,544.20","83,471",Blue
40590,Damen/Milwaukee,11/1/2024,"3,773.90","3,670.20","2,421.80","105,938",Blue
40320,Division/Milwaukee,11/1/2024,"3,766.50","2,765.20","1,929.80","98,805",Blue
41410,Chicago/Milwaukee,11/1/2024,"2,557.50","1,734.20","1,316","66,401",Blue
40490,Grand/Milwaukee,11/1/2024,"2,082.20","1,646","1,271.60","56,231",Blue
40370,Washington/Dearborn,11/1/2024,"7,537.60","5,545","4,077.80","198,866",Blue
40790,Monroe/Dearborn,11/1/2024,"3,720.60","1,372.60","1,290.60","87,727",Blue
40070,Jackson/Dearborn,11/1/2024,"3,591","1,919.80","1,802.80","90,432",Blue
41340,LaSalle,11/1/2024,"1,808.40",885,772.8,"44,456",Blue
40430,Clinton-Forest Park,11/1/2024,"1,961.70","1,024.80",825.2,"48,483",Blue
40350,UIC-Halsted,11/1/2024,"4,651.80","1,663","1,240.60","107,554",Blue
40470,Racine,11/1/2024,733.5,365,241,"17,700",Blue
40810,Medical Center,11/1/2024,"1,459.70",667.6,544.6,"35,254",Blue
40220,Western-Forest Park,11/1/2024,596,417.2,347,"15,740",Blue
40250,Kedzie-Homan-Forest Park,11/1/2024,890.6,596.6,517.4,"23,381",Blue
40920,Pulaski-Forest Park,11/1/2024,664.7,510.2,443,"18,060",Blue
40970,Cicero-Forest Park,11/1/2024,573.2,365.2,303.4,"14,806",Blue
40010,Austin-Forest Park,11/1/2024,658.7,325.2,264.8,"16,124",Blue
40180,Oak Park-Forest Park,11/1/2024,581,247.6,199.8,"13,857",Blue
40980,Harlem-Forest Park,11/1/2024,399.5,222,161.6,"9,907",Blue
40390,Forest Park,11/1/2024,"1,214.30",663.8,518.8,"30,198",Blue
41030,Polk,11/1/2024,"2,393",660,506.6,"53,692",Pink
40830,18th,11/1/2024,"1,307.10","1,140",820.2,"35,942",Pink
40210,Damen-Cermak,11/1/2024,"1,167.10",760.6,580.6,"30,048",Pink
40740,Western-Cermak,11/1/2024,833.8,571,417.8,"21,620",Pink
40440,California-Cermak,11/1/2024,"1,029.60",683.6,489.4,"26,457",Pink
41040,Kedzie-Cermak,11/1/2024,821.8,572.6,400.4,"21,301",Pink
40780,Central Park,11/1/2024,785.7,528.6,378,"20,246",Pink
40150,Pulaski-Cermak,11/1/2024,746.7,496,395.4,"19,391",Pink
40600,Kostner,11/1/2024,322.6,185.8,137.4,"8,067",Pink
40420,Cicero-Cermak,11/1/2024,881.9,864.8,591.2,"24,918",Pink
40580,54th/Cermak,11/1/2024,"1,546.60",846,587.6,"38,100",Pink
40020,Harlem-Lake,11/1/2024,"2,072.80","1,526.80","1,053.80","54,358",Green
41350,Oak Park-Lake,11/1/2024,764.2,482.6,339.8,"19,395",Green
40610,Ridgeland,11/1/2024,679.6,336.6,231.6,"16,433",Green
41260,Austin-Lake,11/1/2024,959.7,500.8,451.4,"23,955",Green
40280,Central-Lake,11/1/2024,"1,227",906.6,639.8,"32,271",Green
40700,Laramie,11/1/2024,662.7,407,328.8,"16,932",Green
40480,Cicero-Lake,11/1/2024,710.1,507,415,"18,811",Green
40030,Pulaski-Lake,11/1/2024,905.4,650,511.6,"23,916",Green
41670,Conservatory,11/1/2024,512.5,445.2,332.6,"14,139",Green
41070,Kedzie-Lake,11/1/2024,726.8,448.6,354,"18,549",Green
41360,California-Lake,11/1/2024,726.6,393.6,303.8,"18,019",Green
41710,Damen-Lake,11/1/2024,897.5,638,573.2,"24,005",Green
40170,Ashland-Lake,11/1/2024,"1,700.80","1,143.20",836.8,"43,915","Green, Pink"
41510,Morgan-Lake,11/1/2024,"3,346.30","3,054.80","2,191.40","93,156",Green
41160,Clinton-Lake,11/1/2024,"2,566.40","1,241.80",917,"62,121","Green, Pink"
41690,Cermak-McCormick Place,11/1/2024,"1,424.50","1,079.40",967.8,"38,725",Green
41120,35-Bronzeville-IIT,11/1/2024,"1,103.80",670.4,499.6,"27,925",Green
40300,Indiana,11/1/2024,410.7,260.2,225.4,"10,641",Green
41270,43rd,11/1/2024,547.4,345.6,287.6,"14,113",Green
41080,47th-South Elevated,11/1/2024,577.2,390.2,301.6,"15,002",Green
40130,51st,11/1/2024,531.9,383,314.8,"14,126",Green
40510,Garfield-South Elevated,11/1/2024,686.3,520.4,396.6,"18,310",Green
41140,King Drive,11/1/2024,281.3,185,155.4,"7,327",Green
40720,East 63rd-Cottage Grove,11/1/2024,612.9,434.6,354,"16,201",Green
40940,Halsted/63rd,11/1/2024,342.6,229,173.4,"8,864",Green
40290,Ashland/63rd,11/1/2024,617.7,424.4,337.4,"16,163",Green
41290,Kimball,11/1/2024,"2,720.20","2,024.60","1,447.20","71,763",Brown
41180,Kedzie-Brown,11/1/2024,"1,287.50","1,041.20",750.6,"34,708",Brown
40870,Francisco,11/1/2024,908,644.6,412.2,"23,443",Brown
41010,Rockwell,11/1/2024,"1,077.20",716,478,"27,514",Brown
41480,Western-Brown,11/1/2024,"1,604.90","1,283",856,"42,792",Brown
40090,Damen-Brown,11/1/2024,"1,666.10","1,138.20",761.4,"42,819",Brown
41500,Montrose-Brown,11/1/2024,"1,364.50","1,025.20",636.4,"35,598",Brown
41460,Irving Park-Brown,11/1/2024,"1,617.40","1,033.40",656,"40,795",Brown
41440,Addison-Brown,11/1/2024,"1,209.30",760.4,548.2,"30,728",Brown
41310,Paulina,11/1/2024,"1,635.10","1,176.80",737.2,"42,272",Brown
40360,Southport,11/1/2024,"1,974.40","1,883","1,094","54,372",Brown
41210,Wellington,11/1/2024,"1,828.30","1,082.20",702.6,"45,490",Brown
40530,Diversey,11/1/2024,"3,080","2,025.80","1,286","78,159",Brown
40660,Armitage,11/1/2024,"2,593.40","1,882.60","1,170.20","67,131",Brown
40800,Sedgwick,11/1/2024,"2,459.50","1,710.40","1,191.60","63,700",Brown
40710,Chicago/Franklin,11/1/2024,"3,904.10","2,552.40","1,606.20","98,874",Brown
40460,Merchandise Mart,11/1/2024,"3,834.30","1,641",991,"89,845","Brown, Purple"
40930,Midway Airport,11/1/2024,"5,132.20","3,071.20","2,361.20","129,806",Orange
40960,Pulaski-Orange,11/1/2024,"3,219.60","1,611.60","1,149.60","78,197",Orange
41150,Kedzie-Midway,11/1/2024,"2,284.20","1,342.60",925,"57,022",Orange
40310,Western-Orange,11/1/2024,"2,491.80","1,476.80","1,019.20","62,316",Orange
40120,35th/Archer,11/1/2024,"1,804.80","1,005.80",752.4,"44,886",Orange
41060,Ashland-Orange,11/1/2024,"1,120.40",695.4,522.6,"28,498",Orange
41130,Halsted-Orange,11/1/2024,"1,794.90",892.8,715,"43,937",Orange
40730,Washington/Wells,11/1/2024,"4,519.60",977.8,768.6,"99,124",Orange
40040,Quincy/Wells,11/1/2024,"4,589","1,499","1,087.80","104,714",Orange
40160,LaSalle/Van Buren,11/1/2024,"1,705.40",495.4,354.6,"38,357",Orange
40850,Library,11/1/2024,"2,199.10","1,323.80","1,149.20","56,347","Orange, Brown, Pink, Purple"
40680,Adams/Wabash,11/1/2024,"4,291.40","2,308.60","1,988","107,310",Orange
41700,Washington/Wabash,11/1/2024,"6,035.70","5,020.40","3,368","162,656","Orange, Brown, Purple, Pink"
40260,State/Lake,11/1/2024,"7,719.60","6,594","4,675.80","210,740",Orange
40380,Clark/Lake,11/1/2024,"9,785","5,753","4,555.40","247,242","Orange, Blue, Brown, Green, Purple, Pink"
40900,Howard,12/1/2024,"2,866","2,303.50","1,676.80","79,461","Red, Purple, Yellow"
41190,Jarvis,12/1/2024,875.7,722,461.8,"24,048",Red
40100,Morse,12/1/2024,"2,266.40","1,766","1,221","61,985",Red
41300,Loyola,12/1/2024,"2,579","2,129.80","1,266.30","70,276",Red
40760,Granville,12/1/2024,"1,898.20","1,601.50",982.7,"52,165",Red
40880,Thorndale,12/1/2024,"1,653.40","1,210.30",813.5,"44,444",Red
41380,Bryn Mawr,12/1/2024,"1,443","1,080.80",803.7,"39,447",Red
40340,Berwyn,12/1/2024,0,0,0,0,Red
41200,Argyle,12/1/2024,"2,448.60","2,063.50","1,441.50","68,323",Red
40770,Lawrence,12/1/2024,0,0,0,0,Red
40540,Wilson,12/1/2024,"4,692.40","3,733.50","2,430","128,055","Red, Purple"
40080,Sheridan,12/1/2024,"2,172.40","1,690.50","1,070.70","58,806",Red
41420,Addison-North Main,12/1/2024,"3,646.80","4,035.30","2,221","106,049",Red
41320,Belmont-North Main,12/1/2024,"5,728.20","5,348.80","3,216.70","160,988","Red, Purple, Brown"
41220,Fullerton,12/1/2024,"4,637.90","3,931.30","2,393","127,479","Red, Purple, Brown"
40650,North/Clybourn,12/1/2024,"2,744.30","2,625.30","1,718.50","78,442",Red
40630,Clark/Division,12/1/2024,"4,320.30","3,835.80","2,404","120,493",Red
41450,Chicago/State,12/1/2024,"6,527","6,116","3,783","184,230",Red
40330,Grand/State,12/1/2024,"5,223.80","6,081.50","4,053","158,344",Red
41660,Lake/State,12/1/2024,"9,452","8,530.50","5,342.30","264,667",Red
41090,Monroe/State,12/1/2024,"3,421.20","2,436.30","1,451.70","90,300",Red
40560,Jackson/State,12/1/2024,"2,561","1,732.50","1,188.50","67,842",Red
41490,Harrison,12/1/2024,"1,841.70","1,677.80","1,153.70","52,308",Red
41400,Roosevelt,12/1/2024,"5,950.60","5,061","3,946.80","168,887","Red, Orange, Green"
41000,Cermak-Chinatown,12/1/2024,"2,373.30","3,116.80","2,284.30","76,013",Red
40190,Sox-35th-Dan Ryan,12/1/2024,"1,529.90","1,046.80",758.3,"40,864",Red
41230,47th-Dan Ryan,12/1/2024,"1,249.20",937,701.8,"34,192",Red
41170,Garfield-Dan Ryan,12/1/2024,"1,460.30","1,128.50",755.2,"39,712",Red
40910,63rd-Dan Ryan,12/1/2024,"1,188.40",898.3,737.8,"32,977",Red
40990,69th,12/1/2024,"1,810","1,432.80","1,064","50,126",Red
40240,79th,12/1/2024,"2,808","2,166.80","1,745.20","78,107",Red
41430,87th,12/1/2024,"1,556","1,192.80",898.5,"42,839",Red
40450,95th/Dan Ryan,12/1/2024,"3,989.20","2,765.80","2,111.20","107,504",Red
41050,Linden,12/1/2024,451,390.3,166.3,"12,031",Purple
41250,Central-Evanston,12/1/2024,381,221.8,153.2,"9,807",Purple
40400,Noyes,12/1/2024,382.5,230.5,145.5,"9,828",Purple
40520,Foster,12/1/2024,285.1,212.3,144.7,"7,704",Purple
40050,Davis,12/1/2024,"1,483.90","1,072.80",767.2,"40,056",Purple
40690,Dempster,12/1/2024,383.8,330,238,"10,808",Purple
40270,Main,12/1/2024,572.4,458.3,288.3,"15,583",Purple
40840,South Boulevard,12/1/2024,356.6,206.5,158.3,"9,264",Purple
40140,Dempster-Skokie,12/1/2024,697,451,297,"18,222",Yellow
41680,Oakton-Skokie,12/1/2024,404.9,223.3,148.5,"10,287",Yellow
40890,O'Hare Airport,12/1/2024,"8,094","7,351","7,753.50","245,898",Blue
40820,Rosemont,12/1/2024,"3,297.50","2,588.50","1,943.20","91,260",Blue
40230,Cumberland,12/1/2024,"1,834","1,204.50",898.7,"48,724",Blue
40750,Harlem-O'Hare,12/1/2024,"1,363.50",789.3,555.2,"35,122",Blue
41280,Jefferson Park,12/1/2024,"4,065.60","2,822","2,100.20","109,267",Blue
41330,Montrose-O'Hare,12/1/2024,"1,452.60",915.3,692.2,"38,318",Blue
40550,Irving Park-O'Hare,12/1/2024,"2,363.10","1,585.30","1,185.30","63,078",Blue
41240,Addison-O'Hare,12/1/2024,"1,572.50",946.8,663.3,"40,789",Blue
40060,Belmont-O'Hare,12/1/2024,"3,032.50","2,171.30","1,482.80","81,264",Blue
41020,Logan Square,12/1/2024,"3,704.80","2,759.50","1,836.80","99,859",Blue
40570,California/Milwaukee,12/1/2024,"2,794.40","2,183.80","1,382.50","75,712",Blue
40670,Western/Milwaukee,12/1/2024,"2,859.10","2,009.80","1,336.50","76,099",Blue
40590,Damen/Milwaukee,12/1/2024,"3,395","3,270.80","1,932.70","95,974",Blue
40320,Division/Milwaukee,12/1/2024,"3,318.90","2,456.80","1,546.30","88,802",Blue
41410,Chicago/Milwaukee,12/1/2024,"2,277.40","1,699.80","1,096.50","61,204",Blue
40490,Grand/Milwaukee,12/1/2024,"1,839.10","1,415.30","1,027.20","50,445",Blue
